Country,Market,Date,Product,Price Min,Price Max,Unit,Change,URL
Poland,Kalisz (Gielda Kaliska),30.07.2026,sweet cherry domestic,2.09 €,3.77 €,kg,+21.7%,https://www.fresh-market.info/price-quotations/poland/kalisz-gielda-kaliska
Poland,Kalisz (Gielda Kaliska),30.07.2026,tomato cocktail domestic,2.51 €,2.51 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/kalisz-gielda-kaliska
Poland,Kalisz (Gielda Kaliska),30.07.2026,tomato cocktail import,2.09 €,2.09 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/kalisz-gielda-kaliska
Poland,Kalisz (Gielda Kaliska),30.07.2026,tomato domestic,5.24 €,5.24 €,6 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/kalisz-gielda-kaliska
Poland,Kalisz (Gielda Kaliska),30.07.2026,tomato raspberry domestic,5.24 €,5.24 €,6 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/kalisz-gielda-kaliska
Poland,Kalisz (Gielda Kaliska),30.07.2026,turnip domestic,0.84 €,0.84 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/kalisz-gielda-kaliska
Poland,Kalisz (Gielda Kaliska),30.07.2026,vegetables domestic,0.63 €,0.63 €,pack,0.0%,https://www.fresh-market.info/price-quotations/poland/kalisz-gielda-kaliska
Poland,Kalisz (Gielda Kaliska),30.07.2026,vegetables with greens domestic,0.84 €,0.84 €,bunch,0.0%,https://www.fresh-market.info/price-quotations/poland/kalisz-gielda-kaliska
Poland,Kalisz (Gielda Kaliska),30.07.2026,watermelon import,0.31 €,0.84 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/kalisz-gielda-kaliska
Poland,Kalisz (Gielda Kaliska),30.07.2026,young beet domestic,0.42 €,0.63 €,bunch,0.0%,https://www.fresh-market.info/price-quotations/poland/kalisz-gielda-kaliska
Poland,Kalisz (Gielda Kaliska),30.07.2026,zucchini domestic,0.42 €,0.63 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/kalisz-gielda-kaliska
Poland,Krakow (Rybitwy),28.07.2026,Jaś Karłowy runner bean,2.09 €,2.3 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,apple dried,3.14 €,3.77 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,apricot,1.05 €,1.26 €,kg,-53.2%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,asparagus,2.93 €,3.14 €,bunch,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,avocado,0.4 €,0.42 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,banana,1.01 €,1.15 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,been asparagus,2.3 €,2.51 €,kg,+21.1%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,beet,0.19 €,0.21 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,bilberry wild,7.75 €,8.38 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,blackberries / ostrężyny,6.71 €,8.38 €,kg,-62.1%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,blueberry American,3.5 €,3.87 €,kg,-4.9%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,broad bean,2.93 €,3.14 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,broccoli,0.94 €,1.05 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,brussels sprouts,1.26 €,1.68 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,cabbage red,0.36 €,0.4 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,cabbage white,0.25 €,0.29 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,carrot,0.46 €,0.5 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,cauliflower,0.73 €,1.05 €,psc,+6.3%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,cebulka zielona,3.14 €,3.35 €,bunch,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,celery,0.34 €,0.42 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,celery stalk,0.79 €,0.84 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,cherry,1.74 €,2.09 €,kg,-12.9%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,chinese cabbage,1.42 €,1.51 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,chives,1.68 €,2.51 €,bunch 10 psc,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,corn,0.34 €,0.42 €,psc,-52.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,cranberry,5.03 €,6.7 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,cucumber glasshouse,0.73 €,1.05 €,kg,+54.6%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,cucumbers,0.52 €,0.84 €,kg,-38.1%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,currant black,1.68 €,2.09 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,currant red,2.09 €,2.3 €,kg,-4.6%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,dill,2.51 €,3.14 €,bunch,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,dried apricot,5.86 €,11.52 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,dried pear,5.24 €,9.42 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,dried plum,2.72 €,3.14 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,eggplant,1.3 €,1.4 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,figa,0.63 €,0.73 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,garlic,3.35 €,3.77 €,bunch,+3.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,ginger,1.68 €,2.09 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,gooseberry,2.09 €,2.3 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,grape dark,4.61 €,5.86 €,kg,-3.9%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,grape white,5.24 €,6.28 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,grapefruit,1.47 €,1.57 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,horseradish,3.14 €,3.35 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,jabłko: dostępne 15 gatunków,0.59 €,0.63 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,jarzynka,0.94 €,1.05 €,tray,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,kiwi,2.3 €,2.51 €,tray,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,kohlrabi,0.34 €,0.42 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,leek,0.59 €,0.84 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,lemon,2.3 €,2.51 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,lettuce butterhead,0.36 €,0.42 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,lettuce iceberg,0.61 €,0.65 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,lime,2.93 €,3.14 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,mandarin,1.88 €,2.09 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,mangoes,1.47 €,3.14 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,melon,0.84 €,1.05 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,mushroom,2.09 €,2.3 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,mushrooms dried,0.84 €,1.47 €,100g,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,nectarines,1.88 €,2.51 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,onion,0.25 €,0.29 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,orange,1.15 €,1.47 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,parsley,0.5 €,0.63 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,parsley leaves,2.51 €,3.14 €,bunch 10 psc,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,peach,1.15 €,1.26 €,kg,-23.3%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,pear,1.26 €,1.47 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,pepper red,2.01 €,2.3 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,pickled gherkins,1.88 €,2.09 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,pineapple,1.47 €,1.57 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,plum,0.63 €,1.05 €,kg,-33.3%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,pomegranate,1.05 €,1.26 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,pomelo,1.26 €,1.88 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,potatoes,0.19 €,0.21 €,1 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,potatoes early,0.15 €,0.17 €,kg,-16.7%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,"pumpkin various rodzaje halloween, hokkaido",1.88 €,2.09 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,radish,0.34 €,0.42 €,bunch,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,radish black,0.63 €,1.05 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,radish white,0.84 €,1.05 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,raspberry,3.35 €,4.19 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,sauerkraut,0.63 €,0.84 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,savoy cabbage,0.67 €,0.86 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,spinach,0.73 €,0.84 €,bunch,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,strawberry Poland,4.61 €,5.03 €,kg,+2.2%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,strawberry zagraniczna,4.19 €,4.61 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,susz mix fruits,3.77 €,3.98 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,sweet cherry,2.09 €,2.3 €,kg,-19.2%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,sweet potato,1.36 €,1.47 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,tomato,0.94 €,1.05 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,tomato lima,1.47 €,1.57 €,kg,-3.3%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,tomato raspberry,0.94 €,1.05 €,kg,-5.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,watermelon,0.63 €,1.26 €,kg,+63.6%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,yellow pepper,1.38 €,1.68 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,young beet,4.19 €,5.24 €,bunch 10szt,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,zucchini,0.52 €,0.84 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Krakow (Rybitwy),28.07.2026,łosoś,18.85 €,23.04 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/krakow-rybitwy
Poland,Lodz (Zjazdowa),30.07.2026,Early leeks,4.19 €,6.28 €,"10,00 psc",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,apple Champion,5.24 €,10.47 €,"15,00 kg",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,apple Idared,4.19 €,8.38 €,"15,00 kg",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,apple Ligol,6.28 €,10.47 €,"15,00 kg",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,apple Lobo,6.28 €,12.57 €,"15,00 kg",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,apple empire,6.28 €,10.47 €,"15,00 kg",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,apple geneva early,8.38 €,12.57 €,"15,00 kg",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,apple grey reinette,6.28 €,12.57 €,"15,00 kg",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,apple jonaprince,6.28 €,10.47 €,"15,00 kg",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,apple julired,6.28 €,14.66 €,"15,00 kg",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,apple papierówka,8.38 €,14.66 €,"15,00 kg",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,apple piros early,8.38 €,16.75 €,"15,00 kg",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,apricot,1.88 €,2.51 €,"1,00 kg",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,arugula,0.84 €,1.05 €,"100,00 g",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,avocado,1.05 €,1.26 €,"1,00 psc",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,avocado hass,1.26 €,1.47 €,"1,00 psc",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,banana,12.57 €,23.04 €,"18,00 kg",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,basil small,0.84 €,1.05 €,"1,00 psc",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,been green,2.51 €,3.77 €,"1,00 kg",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,been yellow,2.51 €,3.77 €,"1,00 kg",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,beet,2.09 €,3.35 €,"10,00 kg",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,berry,8.38 €,10.47 €,"1,00 kg",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,blackberry,1.68 €,2.62 €,"250,00 g",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,blueberry,0.94 €,1.05 €,"250,00 g",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,blueberry loose,2.51 €,3.77 €,"1,00 kg",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,broad bean,1.47 €,1.68 €,"500,00 g",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,broccoli,0.63 €,1.05 €,"1,00 psc",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,cabbage,4.19 €,5.86 €,sack,0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,cabbage red,2.09 €,4.19 €,"10,00 kg",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
Poland,Lodz (Zjazdowa),30.07.2026,cabbage szatkowana,3.14 €,4.19 €,"10,00 kg",0.0%,https://www.fresh-market.info/price-quotations/poland/lodz-zjazdowa
